Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Age,Seniority_Days,TotalSpend,TotalChildren,Is_Couple,CmpAccepted_Total,WebRatio,AvgSpendPerPurchase,Education_Enc,y_true,y_proba,y_pred,Cluster,Segment
39228.0,0,0,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,64,415,20,0,0,0,0.0,5.0,3,0,0.06454163367583031,0,1,Petits Budgets
18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,40,37,16,1,1,0,0.2,3.2,4,0,0.006253536304416804,0,1,Petits Budgets
49090.0,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,73,345,688,1,0,0,0.3684210526315789,36.21052631578947,2,0,0.013555795431887454,0,0,Actifs Moyens
36143.0,1,0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,43,91,19,1,0,0,0.0,4.75,3,0,0.018076316263339033,0,1,Petits Budgets
29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,43,212,44,1,1,0,0.3333333333333333,7.333333333333333,2,0,0.01813130035409058,0,1,Petits Budgets
9548.0,1,0,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,48,690,29,1,0,0,0.2,5.8,0,0,0.051153347930209786,0,1,Petits Budgets
87000.0,0,0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,32,561,961,0,1,0,0.2222222222222222,53.388888888888886,1,0,0.03109980715159547,0,2,Aises Passifs
59462.0,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,74,540,1088,1,1,0,0.375,45.333333333333336,2,0,0.02480858075017541,0,0,Actifs Moyens
80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,80,158,1428,0,1,1,0.238095238095238,68.0,2,1,0.09620159595873432,0,2,Aises Passifs
83145.0,0,0,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,50,645,1833,0,1,1,0.1923076923076923,70.5,2,1,0.4278805821033506,0,3,Premium Engages
38620.0,0,0,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,61,414,318,0,1,0,0.1818181818181818,28.90909090909091,3,0,0.018969551384283825,0,1,Petits Budgets
77568.0,0,1,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,45,673,2194,1,1,3,0.4761904761904761,104.47619047619048,2,0,0.9065346242152277,1,3,Premium Engages
76995.0,0,1,91,1012,80,498,0,16,176,2,11,4,9,5,0,0,0,1,0,0,75,458,1782,1,1,1,0.44,71.28,3,0,0.29529625818093513,0,3,Premium Engages
33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,54,287,28,1,0,1,0.25,7.0,2,0,0.1673997421741547,0,1,Petits Budgets
83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,54,642,1392,3,0,0,0.2,69.6,2,0,0.24997592516269487,0,2,Aises Passifs
54165.0,0,0,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,55,397,236,0,1,0,0.1818181818181818,21.454545454545453,2,0,0.006589434973927157,0,1,Petits Budgets
71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,42,417,1149,0,1,0,0.1176470588235294,67.58823529411765,2,0,0.04288571253764961,0,2,Aises Passifs
43586.0,0,1,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,44,668,132,1,1,0,0.375,16.5,2,0,0.12594172931104114,0,1,Petits Budgets
53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,66,386,907,1,1,0,0.217391304347826,39.43478260869565,2,0,0.010658124408525012,0,0,Actifs Moyens
32557.0,1,0,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,57,125,80,1,0,0,0.2857142857142857,11.428571428571429,3,1,0.08950133046451689,0,1,Petits Budgets
70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,31,251,1258,0,0,0,0.3529411764705882,74.0,2,1,0.20305931565316007,0,2,Aises Passifs
81320.0,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,66,508,928,0,1,0,0.2222222222222222,51.55555555555556,2,0,0.01360980482267748,0,2,Aises Passifs
73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,49,29,726,0,0,0,0.3125,45.375,2,0,0.173895185204806,0,2,Aises Passifs
17117.0,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,46,528,128,1,1,0,0.375,16.0,1,0,0.01463270807089659,0,1,Petits Budgets
28071.0,0,0,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,44,669,313,0,0,0,0.4166666666666667,26.08333333333333,2,0,0.32666080709921486,0,1,Petits Budgets
78789.0,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,44,690,1754,0,0,0,0.25,109.625,3,1,0.6992658072603314,1,2,Aises Passifs
61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,45,326,424,1,0,0,0.2666666666666666,28.266666666666666,2,0,0.008002573868597117,0,0,Actifs Moyens
45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,59,307,311,1,1,0,0.4615384615384615,23.923076923076923,3,0,0.009114395902397958,0,1,Petits Budgets
36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,45,80,63,1,1,0,0.3333333333333333,10.5,2,1,0.1359462643267076,0,1,Petits Budgets
45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,49,277,170,1,1,0,0.3333333333333333,18.88888888888889,4,0,0.01492165411844519,0,1,Petits Budgets
18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,34,498,85,0,1,0,0.1666666666666666,14.166666666666666,2,0,0.019629372328882594,0,1,Petits Budgets
45906.0,0,1,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,60,418,486,1,0,1,0.3571428571428571,34.714285714285715,2,0,0.6842433109192982,1,0,Actifs Moyens
72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,46,608,1401,0,1,0,0.1904761904761904,66.71428571428571,4,0,0.0727400101908089,0,2,Aises Passifs
54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,53,234,198,2,1,0,0.3,19.8,1,0,0.007004949639143209,0,1,Petits Budgets
9255.0,1,0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,35,191,22,1,0,0,0.2,4.4,2,0,0.0043293868736584825,0,1,Petits Budgets
71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,46,646,1192,0,0,1,0.2608695652173913,51.82608695652174,2,0,0.2600419240614276,0,2,Aises Passifs
34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,72,351,255,2,1,1,0.3,25.5,2,0,0.06056372474932655,0,1,Petits Budgets
36997.0,1,1,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,56,513,94,2,0,0,0.25,11.75,2,0,0.050565635602405797,0,1,Petits Budgets
37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,69,428,55,2,0,1,0.2,11.0,2,0,0.11530628026040055,0,1,Petits Budgets
48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,69,428,242,1,1,0,0.3,24.2,2,0,0.010421235537356905,0,1,Petits Budgets
49669.0,1,0,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,50,36,326,1,1,0,0.3846153846153846,25.07692307692308,1,0,0.004721683020287379,0,1,Petits Budgets
41124.0,1,0,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,47,606,506,1,1,0,0.4666666666666667,33.733333333333334,2,0,0.25981437419490727,0,0,Actifs Moyens
40689.0,0,1,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,73,468,444,1,1,0,0.5,31.714285714285715,2,0,0.021357497548534516,0,0,Actifs Moyens
80910.0,0,0,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,38,606,756,0,0,0,0.2,50.4,1,0,0.053252942264256906,0,2,Aises Passifs
81361.0,0,0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,37,124,778,0,0,0,0.1111111111111111,28.814814814814813,2,1,0.14046943820470695,0,2,Aises Passifs
19107.0,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,44,311,46,1,1,0,0.2,9.2,2,0,0.011797740558939002,0,1,Petits Budgets
69084.0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,54,222,1586,1,1,0,0.2916666666666667,66.08333333333333,4,0,0.014042658348594864,0,2,Aises Passifs
30801.0,0,1,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,49,611,45,1,1,0,0.2,9.0,0,0,0.012090525026939964,0,1,Petits Budgets
42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,60,67,125,0,1,0,0.1428571428571428,17.857142857142858,2,0,0.0089151539987469,0,1,Petits Budgets
66991.0,0,0,1,496,36,460,189,60,12,3,4,8,6,3,0,0,0,0,0,0,70,656,1253,0,1,0,0.2105263157894736,65.94736842105263,3,0,0.2933614248633448,0,2,Aises Passifs
51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,75,502,467,1,0,1,0.4375,29.1875,4,1,0.312303670107562,0,0,Actifs Moyens
42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,57,103,24,1,1,0,0.2,4.8,2,0,0.0037058646682645055,0,1,Petits Budgets
31880.0,1,0,13,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,54,606,15,1,0,0,0.25,3.75,2,0,0.13517836546509668,0,1,Petits Budgets
29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,39,669,165,1,0,0,0.3333333333333333,18.33333333333333,2,0,0.07476154299951492,0,1,Petits Budgets
74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,47,656,1869,0,1,0,0.1764705882352941,109.94117647058825,2,0,0.11594728884053167,0,2,Aises Passifs
47850.0,1,0,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,44,208,134,1,1,0,0.375,16.75,2,0,0.00730513156621257,0,1,Petits Budgets
29440.0,1,1,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,64,322,56,2,1,0,0.1666666666666666,9.333333333333334,2,0,0.005111236467014714,0,1,Petits Budgets
72228.0,0,0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,72,579,1250,0,0,0,0.2727272727272727,56.81818181818182,2,0,0.039202916607740175,0,2,Aises Passifs
38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,38,365,40,1,1,0,0.2,8.0,4,0,0.00581866173913931,0,1,Petits Budgets
72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,75,61,1677,0,1,3,0.1538461538461538,64.5,2,1,0.12110795446430044,0,3,Premium Engages
50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,64,633,493,1,0,1,0.2352941176470588,29.0,4,1,0.09034388296657063,0,0,Actifs Moyens
48432.0,0,1,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,51,619,424,1,0,0,0.4666666666666667,28.266666666666666,4,1,0.3474310347886946,0,0,Actifs Moyens
84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,59,219,1672,0,1,1,0.2307692307692307,64.3076923076923,4,0,0.017875509679134333,0,3,Premium Engages
84460.0,0,0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,66,541,523,0,1,4,0.391304347826087,22.73913043478261,4,1,0.9707580959762723,1,3,Premium Engages
58275.0,1,1,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,69,392,615,2,0,0,0.4444444444444444,34.166666666666664,2,0,0.02040946617730684,0,0,Actifs Moyens
57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,70,645,1662,1,0,0,0.3478260869565217,72.26086956521739,4,1,0.5031570245978711,1,2,Aises Passifs
40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,45,471,92,1,1,0,0.2857142857142857,13.142857142857142,3,0,0.23246815910893848,0,1,Petits Budgets
50334.0,0,1,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,52,340,694,1,1,0,0.3888888888888889,38.55555555555556,1,0,0.012815899927739745,0,0,Actifs Moyens
7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,32,573,119,1,0,0,0.375,14.875,0,0,0.12173581881659454,0,1,Petits Budgets
35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,41,70,129,0,1,0,0.375,16.125,3,0,0.0761199951992041,0,1,Petits Budgets
85710.0,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,35,420,1062,0,1,1,0.2307692307692307,40.84615384615385,1,0,0.13334462533531824,0,3,Premium Engages
67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,36,667,2126,0,1,0,0.2,106.3,4,0,0.26357139728935375,0,2,Aises Passifs
18222.0,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,34,545,67,0,1,0,0.3333333333333333,11.166666666666666,2,0,0.011426630973553373,0,1,Petits Budgets
54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,47,291,174,2,1,0,0.2222222222222222,19.33333333333333,2,0,0.546053552181832,1,1,Petits Budgets
60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,68,528,957,0,0,0,0.3181818181818182,43.5,2,1,0.037211804167369154,0,2,Aises Passifs
57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,63,156,1034,1,1,1,0.2692307692307692,39.76923076923077,4,0,0.02699741329738099,0,0,Actifs Moyens
16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,36,50,57,1,1,0,0.2857142857142857,8.142857142857142,1,0,0.006167044354222219,0,1,Petits Budgets
43057.0,0,1,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,49,242,266,1,1,0,0.3333333333333333,22.166666666666668,2,0,0.010420001608012364,0,1,Petits Budgets
34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,49,661,38,2,1,0,0.2,7.6,1,0,0.04009387223710005,0,1,Petits Budgets
57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,63,14,577,0,0,1,0.3888888888888889,32.05555555555556,2,1,0.7902226157395453,1,0,Actifs Moyens
48432.0,0,1,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,51,619,424,1,0,0,0.4666666666666667,28.266666666666666,4,1,0.3474310347886946,0,0,Actifs Moyens
70971.0,0,1,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,64,646,1825,1,1,0,0.3928571428571428,65.17857142857143,2,1,0.27049806517973995,0,2,Aises Passifs
77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,57,492,1529,1,1,1,0.3333333333333333,46.333333333333336,4,1,0.7144940620263515,1,3,Premium Engages
24279.0,0,0,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,34,547,263,0,1,0,0.4444444444444444,29.22222222222222,0,0,0.17542618351794734,0,1,Petits Budgets
153924.0,0,0,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,49,142,6,0,0,0,0.0,6.0,2,0,0.02355153078326125,0,1,Petits Budgets
50785.0,1,1,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,62,292,114,2,0,0,0.2857142857142857,16.285714285714285,2,0,0.027319514788768522,0,1,Petits Budgets
33444.0,1,1,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,72,603,18,2,1,0,0.25,4.5,3,0,0.2112678064800743,0,1,Petits Budgets
93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,70,418,1616,3,1,2,0.2,107.73333333333332,2,0,0.1568273561477869,0,3,Premium Engages
23539.0,0,0,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,67,121,81,0,1,0,0.2857142857142857,11.571428571428571,2,0,0.02948198873229072,0,1,Petits Budgets
26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,48,313,22,2,1,0,0.2,4.4,1,0,0.014181629018883568,0,1,Petits Budgets
38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,52,372,73,2,0,0,0.4285714285714285,10.428571428571429,4,1,0.12461749867218173,0,1,Petits Budgets
67786.0,0,0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,65,204,1156,0,0,0,0.1875,72.25,4,1,0.4733423540248005,0,2,Aises Passifs
21918.0,1,0,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,55,227,33,1,1,0,0.3333333333333333,5.5,2,0,0.010966345943695386,0,1,Petits Budgets
29187.0,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,56,416,34,1,1,0,0.2,6.8,4,0,0.0072946116936997065,0,1,Petits Budgets
36975.0,1,0,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,46,183,33,1,0,0,0.2,6.6,1,0,0.012245838101701689,0,1,Petits Budgets
41411.0,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,38,204,139,0,0,0,0.25,17.375,2,0,0.2360466368630925,0,1,Petits Budgets
60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,70,92,198,1,1,0,0.2222222222222222,22.0,3,0,0.011609728572065454,0,1,Petits Budgets
23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,37,142,43,0,0,0,0.2,8.6,1,0,0.04092487423902375,0,1,Petits Budgets
30833.0,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,73,348,28,2,1,0,0.2,5.6,2,0,0.006104670229716866,0,1,Petits Budgets
90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,33,197,1991,0,0,3,0.2631578947368421,104.78947368421052,2,1,0.9041319208048355,1,3,Premium Engages
31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,52,376,38,1,1,0,0.2,7.6,2,0,0.008880461273813634,0,1,Petits Budgets
58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,71,411,596,0,1,0,0.2777777777777778,33.111111111111114,2,0,0.00992566778706811,0,0,Actifs Moyens
58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,42,274,763,1,1,1,0.4285714285714285,36.333333333333336,1,0,0.10739847634741698,0,0,Actifs Moyens
63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,56,434,908,1,0,0,0.4090909090909091,41.27272727272727,3,0,0.010405101225022922,0,0,Actifs Moyens
71488.0,0,0,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,59,496,559,0,1,0,0.2,37.266666666666666,1,0,0.0072942085832066895,0,0,Actifs Moyens
38998.0,1,1,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,70,603,54,2,1,0,0.3333333333333333,9.0,2,0,0.033215361806011354,0,1,Petits Budgets
70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,53,258,960,1,1,0,0.3571428571428571,68.57142857142857,2,0,0.01153866458198294,0,2,Aises Passifs
58113.0,0,1,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,65,520,758,1,1,0,0.45,37.9,2,0,0.01089450605233152,0,2,Aises Passifs
57100.0,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,51,207,409,0,1,0,0.2307692307692307,31.46153846153846,2,0,0.01912126931373059,0,0,Actifs Moyens
14849.0,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,48,362,65,1,0,0,0.2857142857142857,9.285714285714286,4,0,0.040138672190511544,0,1,Petits Budgets
86424.0,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,68,85,1226,0,0,0,0.2142857142857142,43.785714285714285,3,0,0.37655988979724137,0,2,Aises Passifs
22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,49,403,173,1,1,0,0.5,21.625,3,1,0.1343572338715351,0,1,Petits Budgets
42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,37,535,653,0,0,0,0.2631578947368421,34.36842105263158,4,1,0.5770964195315988,1,2,Aises Passifs
50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,68,302,525,2,1,0,0.3529411764705882,30.88235294117647,2,0,0.005274105445496454,0,0,Actifs Moyens
24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,46,658,80,1,1,1,0.2,16.0,0,0,0.22426777146412905,0,1,Petits Budgets
113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,79,32,277,0,0,0,0.9642857142857144,9.892857142857142,4,0,0.5536427158675099,1,0,Actifs Moyens
44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,58,21,65,1,1,0,0.3333333333333333,10.833333333333334,2,0,0.003688520923956614,0,1,Petits Budgets
50437.0,0,2,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,61,620,490,2,1,0,0.4117647058823529,28.823529411764707,2,0,0.025656988665906745,0,0,Actifs Moyens
61482.0,0,0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,59,2,299,0,1,0,0.25,24.916666666666668,2,0,0.014831015748242487,0,0,Actifs Moyens
82025.0,0,0,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,41,397,1187,0,0,1,0.25,98.91666666666669,2,1,0.32407821591710023,0,2,Aises Passifs
50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,71,501,586,1,1,0,0.4444444444444444,32.55555555555556,2,0,0.013781835946084816,0,0,Actifs Moyens
46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,59,301,183,1,1,0,0.25,22.875,1,0,0.005807673374915053,0,1,Petits Budgets
30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,50,624,33,1,0,0,0.2,6.6,4,0,0.1442204192923587,0,1,Petits Budgets
74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,52,290,860,1,1,0,0.4375,53.75,2,0,0.017313169092342547,0,2,Aises Passifs
31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,52,482,449,0,0,0,0.4285714285714285,32.07142857142857,2,0,0.05061906028258594,0,0,Actifs Moyens
67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,36,667,2126,0,1,0,0.2,106.3,4,0,0.26357139728935375,0,2,Aises Passifs
22775.0,1,0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,46,375,15,1,1,0,0.25,3.75,2,0,0.01736393988632237,0,1,Petits Budgets
56937.0,1,0,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,0,43,694,906,1,1,1,0.3333333333333333,37.75,4,1,0.08325407046130764,0,0,Actifs Moyens
71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,51,631,1615,1,0,0,0.08,64.6,2,0,0.16511909146895606,0,2,Aises Passifs
33183.0,1,0,46,7,5,39,17,15,37,2,4,0,3,7,0,0,0,0,0,0,49,125,120,1,1,0,0.5,15.0,2,0,0.016584010331051256,0,1,Petits Budgets
70044.0,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,70,496,1504,1,0,0,0.3043478260869565,65.3913043478261,2,0,0.0263211105696401,0,2,Aises Passifs
34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,50,442,23,1,1,0,0.25,5.75,4,1,0.008986906423224462,0,1,Petits Budgets
72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,47,313,1073,1,1,0,0.3461538461538461,41.26923076923077,2,0,0.00786925589504043,0,0,Actifs Moyens
41986.0,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,46,140,63,1,0,0,0.375,7.875,2,0,0.025783705708854108,0,1,Petits Budgets
60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,76,543,685,1,0,0,0.3,34.25,4,0,0.2705096637562869,0,0,Actifs Moyens
62204.0,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,64,655,946,2,0,0,0.1818181818181818,43.0,2,0,0.03909572997135889,0,2,Aises Passifs
34176.0,0,1,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,49,158,28,1,1,0,0.2,5.6,3,0,0.009323875866887774,0,1,Petits Budgets
15038.0,1,0,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,37,516,80,1,0,0,0.3333333333333333,13.333333333333334,0,0,0.028449663568055717,0,1,Petits Budgets
80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,69,313,1231,0,0,0,0.1666666666666666,68.38888888888889,2,0,0.017109804499113285,0,2,Aises Passifs
34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,38,133,17,1,1,0,0.25,4.25,4,0,0.03775035619200873,0,1,Petits Budgets
30390.0,0,0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,37,300,80,0,1,0,0.3333333333333333,13.333333333333334,1,0,0.03131907858178976,0,1,Petits Budgets
14188.0,0,0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,52,486,75,0,1,0,0.2857142857142857,10.714285714285714,0,0,0.025324897057777785,0,1,Petits Budgets
33462.0,1,0,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,45,326,54,1,0,0,0.3333333333333333,9.0,3,0,0.00993277842587032,0,1,Petits Budgets
